date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2015-48,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0
2015-49,21.0,8.0,15.0,8.0,8.0,1.0,1.0,4.0,7.0,15.0,41.0,7.0,33.0,0.0,54.0,8.0,3.0,0.0,1.0,18.0,13.0,0.0,25.0,3.0,16.0,45.0,1.0,0.0,4.0,3.0,2.0,54.0,11.0,8.0,25.0,22.0,7.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,40.0,17.0,3.0,17.0,3.0,13.0,12.0,14.0,0.0,0.0,8.0,72.0,0.0,0.0,74.0,1.0,8.0,3.0,14.0,3.0,1.0,0.0,0.0,72.0,5.0,3.0,17.0,40.0,12.0,43.0,7.0,16.0,0.0,83.0,0.0,1.0,2.0,1.0,7.0,15.0,59.0,1.0,9.0,4.0,10.0,15.0,25.0,27.0,4.0,4.0,4.0,82.0
2015-50,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2015-51,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2015-52,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2015-53,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-01,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-02,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-03,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-04,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-05,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-06,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-07,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-08,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-09,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-10,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-11,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-12,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-13,11.0,0.0,6.0,6.0,0.0,2.0,1.0,2.0,6.0,19.0,35.0,5.0,14.0,0.0,47.0,3.0,3.0,0.0,0.0,11.0,8.0,0.0,10.0,2.0,9.0,16.0,1.0,0.0,2.0,2.0,5.0,29.0,7.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,55.0,10.0,0.0,9.0,3.0,12.0,12.0,4.0,3.0,2.0,9.0,52.0,0.0,0.0,61.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,76.0,2.0,0.0,12.0,43.0,8.0,20.0,2.0,16.0,0.0,83.0,0.0,0.0,2.0,0.0,5.0,7.0,49.0,0.0,5.0,2.0,8.0,6.0,22.0,9.0,1.0,2.0,2.0,72.0
2016-14,12.0,16.0,16.0,0.0,11.0,0.0,1.0,2.0,5.0,19.0,37.0,5.0,16.0,0.0,38.0,3.0,2.0,0.0,0.0,10.0,6.0,0.0,9.0,2.0,7.0,19.0,0.0,0.0,1.0,0.0,3.0,41.0,5.0,2.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,60.0,8.0,1.0,6.0,2.0,5.0,8.0,5.0,2.0,0.0,11.0,34.0,0.0,0.0,59.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,75.0,2.0,1.0,10.0,34.0,2.0,9.0,3.0,11.0,0.0,84.0,0.0,0.0,2.0,1.0,3.0,5.0,39.0,0.0,4.0,2.0,4.0,8.0,11.0,8.0,1.0,1.0,1.0,63.0
2016-15,12.0,16.0,16.0,0.0,11.0,0.0,1.0,2.0,5.0,19.0,37.0,5.0,16.0,0.0,38.0,3.0,2.0,0.0,0.0,10.0,6.0,0.0,9.0,2.0,7.0,19.0,0.0,0.0,1.0,0.0,3.0,41.0,5.0,2.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,60.0,8.0,1.0,6.0,2.0,5.0,8.0,5.0,2.0,0.0,11.0,34.0,0.0,0.0,59.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,75.0,2.0,1.0,10.0,34.0,2.0,9.0,3.0,11.0,0.0,84.0,0.0,0.0,2.0,1.0,3.0,5.0,39.0,0.0,4.0,2.0,4.0,8.0,11.0,8.0,1.0,1.0,1.0,63.0
2016-16,12.0,16.0,16.0,0.0,11.0,0.0,1.0,2.0,5.0,19.0,37.0,5.0,16.0,0.0,38.0,3.0,2.0,0.0,0.0,10.0,6.0,0.0,9.0,2.0,7.0,19.0,0.0,0.0,1.0,0.0,3.0,41.0,5.0,2.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,60.0,8.0,1.0,6.0,2.0,5.0,8.0,5.0,2.0,0.0,11.0,34.0,0.0,0.0,59.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,75.0,2.0,1.0,10.0,34.0,2.0,9.0,3.0,11.0,0.0,84.0,0.0,0.0,2.0,1.0,3.0,5.0,39.0,0.0,4.0,2.0,4.0,8.0,11.0,8.0,1.0,1.0,1.0,63.0
2016-17,12.0,16.0,16.0,0.0,11.0,0.0,1.0,2.0,5.0,19.0,37.0,5.0,16.0,0.0,38.0,3.0,2.0,0.0,0.0,10.0,6.0,0.0,9.0,2.0,7.0,19.0,0.0,0.0,1.0,0.0,3.0,41.0,5.0,2.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,60.0,8.0,1.0,6.0,2.0,5.0,8.0,5.0,2.0,0.0,11.0,34.0,0.0,0.0,59.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,75.0,2.0,1.0,10.0,34.0,2.0,9.0,3.0,11.0,0.0,84.0,0.0,0.0,2.0,1.0,3.0,5.0,39.0,0.0,4.0,2.0,4.0,8.0,11.0,8.0,1.0,1.0,1.0,63.0
2016-18,8.0,0.0,23.0,0.0,6.0,0.0,1.0,1.0,3.0,14.0,25.0,0.0,6.0,0.0,32.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,5.0,1.0,5.0,15.0,1.0,0.0,1.0,3.0,4.0,31.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,54.0,5.0,1.0,3.0,0.0,3.0,6.0,5.0,6.0,0.0,6.0,35.0,0.0,0.0,57.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,71.0,2.0,1.0,5.0,32.0,2.0,9.0,2.0,8.0,0.0,81.0,0.0,0.0,2.0,1.0,2.0,3.0,37.0,0.0,4.0,2.0,4.0,4.0,11.0,4.0,1.0,2.0,0.0,56.0
2016-19,8.0,0.0,23.0,0.0,6.0,0.0,1.0,1.0,3.0,14.0,25.0,0.0,6.0,0.0,32.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,5.0,1.0,5.0,15.0,1.0,0.0,1.0,3.0,4.0,31.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,54.0,5.0,1.0,3.0,0.0,3.0,6.0,5.0,6.0,0.0,6.0,35.0,0.0,0.0,57.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,71.0,2.0,1.0,5.0,32.0,2.0,9.0,2.0,8.0,0.0,81.0,0.0,0.0,2.0,1.0,2.0,3.0,37.0,0.0,4.0,2.0,4.0,4.0,11.0,4.0,1.0,2.0,0.0,56.0
2016-20,8.0,0.0,23.0,0.0,6.0,0.0,1.0,1.0,3.0,14.0,25.0,0.0,6.0,0.0,32.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,5.0,1.0,5.0,15.0,1.0,0.0,1.0,3.0,4.0,31.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,54.0,5.0,1.0,3.0,0.0,3.0,6.0,5.0,6.0,0.0,6.0,35.0,0.0,0.0,57.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,71.0,2.0,1.0,5.0,32.0,2.0,9.0,2.0,8.0,0.0,81.0,0.0,0.0,2.0,1.0,2.0,3.0,37.0,0.0,4.0,2.0,4.0,4.0,11.0,4.0,1.0,2.0,0.0,56.0
2016-21,8.0,0.0,23.0,0.0,6.0,0.0,1.0,1.0,3.0,14.0,25.0,0.0,6.0,0.0,32.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,5.0,1.0,5.0,15.0,1.0,0.0,1.0,3.0,4.0,31.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,54.0,5.0,1.0,3.0,0.0,3.0,6.0,5.0,6.0,0.0,6.0,35.0,0.0,0.0,57.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,71.0,2.0,1.0,5.0,32.0,2.0,9.0,2.0,8.0,0.0,81.0,0.0,0.0,2.0,1.0,2.0,3.0,37.0,0.0,4.0,2.0,4.0,4.0,11.0,4.0,1.0,2.0,0.0,56.0
2016-22,8.0,0.0,23.0,0.0,6.0,0.0,1.0,1.0,3.0,14.0,25.0,0.0,6.0,0.0,32.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,5.0,1.0,5.0,15.0,1.0,0.0,1.0,3.0,4.0,31.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,54.0,5.0,1.0,3.0,0.0,3.0,6.0,5.0,6.0,0.0,6.0,35.0,0.0,0.0,57.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,71.0,2.0,1.0,5.0,32.0,2.0,9.0,2.0,8.0,0.0,81.0,0.0,0.0,2.0,1.0,2.0,3.0,37.0,0.0,4.0,2.0,4.0,4.0,11.0,4.0,1.0,2.0,0.0,56.0
2016-23,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,5.0,29.0,20.0,0.0,6.0,0.0,28.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,6.0,7.0,0.0,0.0,1.0,2.0,3.0,30.0,3.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,55.0,4.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,4.0,41.0,0.0,0.0,55.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,77.0,2.0,1.0,5.0,36.0,5.0,7.0,0.0,13.0,0.0,83.0,0.0,0.0,2.0,0.0,1.0,3.0,24.0,0.0,3.0,1.0,3.0,3.0,15.0,5.0,1.0,1.0,3.0,57.0
2016-24,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,5.0,29.0,20.0,0.0,6.0,0.0,28.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,6.0,7.0,0.0,0.0,1.0,2.0,3.0,30.0,3.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,55.0,4.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,4.0,41.0,0.0,0.0,55.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,77.0,2.0,1.0,5.0,36.0,5.0,7.0,0.0,13.0,0.0,83.0,0.0,0.0,2.0,0.0,1.0,3.0,24.0,0.0,3.0,1.0,3.0,3.0,15.0,5.0,1.0,1.0,3.0,57.0
2016-25,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,5.0,29.0,20.0,0.0,6.0,0.0,28.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,6.0,7.0,0.0,0.0,1.0,2.0,3.0,30.0,3.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,55.0,4.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,4.0,41.0,0.0,0.0,55.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,77.0,2.0,1.0,5.0,36.0,5.0,7.0,0.0,13.0,0.0,83.0,0.0,0.0,2.0,0.0,1.0,3.0,24.0,0.0,3.0,1.0,3.0,3.0,15.0,5.0,1.0,1.0,3.0,57.0
2016-26,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,5.0,29.0,20.0,0.0,6.0,0.0,28.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,6.0,7.0,0.0,0.0,1.0,2.0,3.0,30.0,3.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,55.0,4.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,4.0,41.0,0.0,0.0,55.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,77.0,2.0,1.0,5.0,36.0,5.0,7.0,0.0,13.0,0.0,83.0,0.0,0.0,2.0,0.0,1.0,3.0,24.0,0.0,3.0,1.0,3.0,3.0,15.0,5.0,1.0,1.0,3.0,57.0
2016-27,8.0,24.0,30.0,6.0,0.0,0.0,0.0,2.0,4.0,12.0,20.0,0.0,9.0,0.0,28.0,2.0,1.0,0.0,0.0,6.0,4.0,0.0,7.0,1.0,5.0,14.0,0.0,0.0,2.0,0.0,3.0,29.0,4.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,51.0,5.0,1.0,2.0,0.0,3.0,5.0,2.0,3.0,0.0,9.0,33.0,0.0,0.0,55.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,69.0,1.0,1.0,5.0,38.0,3.0,8.0,2.0,16.0,0.0,80.0,0.0,0.0,3.0,0.0,3.0,3.0,27.0,0.0,2.0,1.0,4.0,2.0,11.0,8.0,1.0,1.0,1.0,53.0
2016-28,8.0,24.0,30.0,6.0,0.0,0.0,0.0,2.0,4.0,12.0,20.0,0.0,9.0,0.0,28.0,2.0,1.0,0.0,0.0,6.0,4.0,0.0,7.0,1.0,5.0,14.0,0.0,0.0,2.0,0.0,3.0,29.0,4.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,51.0,5.0,1.0,2.0,0.0,3.0,5.0,2.0,3.0,0.0,9.0,33.0,0.0,0.0,55.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,69.0,1.0,1.0,5.0,38.0,3.0,8.0,2.0,16.0,0.0,80.0,0.0,0.0,3.0,0.0,3.0,3.0,27.0,0.0,2.0,1.0,4.0,2.0,11.0,8.0,1.0,1.0,1.0,53.0
